mutant_ID,tag_idfentifier,transposon_set,contig,position,gene_ID
2011mTn5STM.1.16.F09,H1K1_9F,16,chomosome,672195,SMc02297
2011mTn5STM.1.16.G09,H1K1_9G,16,chomosome,2802750,SMc02430
2011mTn5STM.1.16.H09,H1K1_9H,16,pSymB,269319,SMb20263
2011mTn5STM.2.16.A10,H2K2_10A,16,chomosome,366705,SMc00418
2011mTn5STM.2.16.C10,H2K2_10C,16,chomosome,2743025,SMc02036
2011mTn5STM.2.16.D10,H2K2_10D,16,pSymB,42274,SMb20030
2011mTn5STM.2.16.E10,H2K2_10E,16,pSymA,465013,SMa5004
2011mTn5STM.2.16.F10,H2K2_10F,16,pSymB,368857,SMb20358
2011mTn5STM.2.16.H10,H2K2_10H,16,chomosome,2054997,SMc04229
2011mTn5STM.2.16.A11,H2K2_11A,16,pSymB,1183375,SMb20956
2011mTn5STM.2.16.B11,H2K2_11B,16,pSymB,1370267,SMb21440
2011mTn5STM.2.16.C11,H2K2_11C,16,pSymA,494789,SMa0887
2011mTn5STM.2.16.D11,H2K2_11D,16,chomosome,3207543,SMc03123
2011mTn5STM.2.16.E11,H2K2_11E,16,pSymB,153563,SMb20139
2011mTn5STM.2.16.F11,H2K2_11F,16,pSymB,960065,SMb21207
2011mTn5STM.2.16.G11,H2K2_11G,16,pSymB,136905,SMb20125
2011mTn5STM.2.16.H11,H2K2_11H,16,chomosome,1788407,SMc04450
2011mTn5STM.2.16.A12,H2K2_12A,16,pSymA,262173,intergenic
2011mTn5STM.2.16.B12,H2K2_12B,16,pSymA,140699,SMa0252
2011mTn5STM.2.16.D12,H2K2_12D,16,pSymA,931150,SMa1664
2011mTn5STM.2.16.G12,H2K2_12G,16,pSymB,141952,SMb20129
2011mTn5STM.2.16.A01,H2K2_1A,16,chomosome,679813,SMc02306
2011mTn5STM.2.16.C01,H2K2_1C,16,pSymB,581680,SMb22006
2011mTn5STM.2.16.D01,H2K2_1D,16,chomosome,1772797,SMc00946
2011mTn5STM.2.16.E01,H2K2_1E,16,chomosome,854447,SMc00832
2011mTn5STM.2.16.F01,H2K2_1F,16,chomosome,3362639,SMc03248
2011mTn5STM.2.16.A02,H2K2_2A,16,chomosome,325280,SMc00370
2011mTn5STM.2.16.B02,H2K2_2B,16,chomosome,2416361,SMc01624
2011mTn5STM.2.16.C02,H2K2_2C,16,chomosome,2754689,SMc02335
2011mTn5STM.2.16.D02,H2K2_2D,16,chomosome,519109,SMc02176
2011mTn5STM.2.16.E02,H2K2_2E,16,pSymB,190019,SMb20171
2011mTn5STM.2.16.F02,H2K2_2F,16,pSymB,437748,SMb20423
2011mTn5STM.2.16.G02,H2K2_2G,16,chomosome,2780650,SMc02359
2011mTn5STM.2.16.H02,H2K2_2H,16,pSymA,996536,SMa1753
2011mTn5STM.2.16.A03,H2K2_3A,16,pSymA,34766,SMa0064
2011mTn5STM.2.16.B03,H2K2_3B,16,chomosome,2091815,SMc04262
2011mTn5STM.2.16.C03,H2K2_3C,16,chomosome,380059,SMc00432
2011mTn5STM.2.16.D03,H2K2_3D,16,chomosome,2598434,SMc01533
2011mTn5STM.2.16.E03,H2K2_3E,16,pSymA,885810,SMa1591
2011mTn5STM.2.16.F03,H2K2_3F,16,pSymA,1174612,SMa2079
2011mTn5STM.2.16.G03,H2K2_3G,16,pSymA,1046155,SMa1844
2011mTn5STM.2.16.H03,H2K2_3H,16,chomosome,1138867,SMc02384
2011mTn5STM.2.16.A04,H2K2_4A,16,chomosome,2216857,SMc04299
2011mTn5STM.2.16.B04,H2K2_4B,16,several,mapping,NA
2011mTn5STM.2.16.E04,H2K2_4E,16,chomosome,2990603,SMc03992
2011mTn5STM.2.16.G04,H2K2_4G,16,pSymA,146540,SMa0259
2011mTn5STM.2.16.H04,H2K2_4H,16,chomosome,283560,intergenic
2011mTn5STM.2.16.A05,H2K2_5A,16,chomosome,3528712,SMc03864
2011mTn5STM.2.16.B05,H2K2_5B,16,chomosome,2400351,SMc01611
2011mTn5STM.2.16.D05,H2K2_5D,16,pSymA,681683,SMa1245
2011mTn5STM.2.16.E05,H2K2_5E,16,pSymB,1596302,intergenic
2011mTn5STM.2.16.F05,H2K2_5F,16,chomosome,1636822,SMc02079
2011mTn5STM.2.16.G05,H2K2_5G,16,pSymA,1339459,SMa5034
2011mTn5STM.2.16.H05,H2K2_5H,16,pSymA,236170,SMa5022
2011mTn5STM.2.16.A06,H2K2_6A,16,pSymB,12713,SMb20008
2011mTn5STM.2.16.B06,H2K2_6B,16,chomosome,551492,SMc02155
2011mTn5STM.2.16.C06,H2K2_6C,16,chomosome,2493237,SMc01552
2011mTn5STM.2.16.D06,H2K2_6D,16,chomosome,1022957,intergenic
2011mTn5STM.2.16.E06,H2K2_6E,16,pSymB,472552,SMb20460
2011mTn5STM.2.16.F06,H2K2_6F,16,chomosome,3018438,SMc04020
2011mTn5STM.2.16.G06,H2K2_6G,16,chomosome,2575145,SMc02725
2011mTn5STM.2.16.H06,H2K2_6H,16,pSymA,541204,SMa0969
2011mTn5STM.2.16.A07,H2K2_7A,16,pSymA,1025600,intergenic
2011mTn5STM.2.16.B07,H2K2_7B,16,chomosome,3589436,SMc04387
2011mTn5STM.2.16.C07,H2K2_7C,16,pSymB,1498272,SMb20697
2011mTn5STM.2.16.G07,H2K2_7G,16,chomosome,2846799,SMc00735
2011mTn5STM.2.16.H07,H2K2_7H,16,chomosome,644012,SMc02273
2011mTn5STM.2.16.A08,H2K2_8A,16,pSymB,727299,SMb21087
2011mTn5STM.2.16.B08,H2K2_8B,16,chomosome,752616,intergenic
2011mTn5STM.2.16.C08,H2K2_8C,16,pSymB,446615,SMb20432
2011mTn5STM.2.16.D08,H2K2_8D,16,pSymA,308104,SMa0579
2011mTn5STM.2.16.E08,H2K2_8E,16,chomosome,2457011,SMc01657
2011mTn5STM.2.16.F08,H2K2_8F,16,chomosome,2773825,SMc02352
2011mTn5STM.2.16.G08,H2K2_8G,16,chomosome,1100115,SMc00128
2011mTn5STM.2.16.H08,H2K2_8H,16,chomosome,3301987,SMc02493
2011mTn5STM.2.16.A09,H2K2_9A,16,chomosome,3040007,SMc04036
2011mTn5STM.2.16.B09,H2K2_9B,16,pSymA,315722,SMa0592
2011mTn5STM.2.16.C09,H2K2_9C,16,chomosome,2684836,SMc01962
2011mTn5STM.2.16.D09,H2K2_9D,16,chomosome,1586282,SMc02124
2011mTn5STM.2.16.E09,H2K2_9E,16,chomosome,861356,SMc00922
2011mTn5STM.2.16.F09,H2K2_9F,16,chomosome,93583,SMc02596
2011mTn5STM.2.16.G09,H2K2_9G,16,pSymA,1067325,intergenic
2011mTn5STM.2.16.H09,H2K2_9H,16,pSymB,1130864,SMb21590
2011mTn5STM.3.16.A10,H3K3_10A,16,pSymA,173009,intergenic
2011mTn5STM.3.16.B10,H3K3_10B,16,chomosome,165600,SMc04109
2011mTn5STM.3.16.C10,H3K3_10C,16,pSymB,886598,SMb21304
2011mTn5STM.3.16.D10,H3K3_10D,16,chomosome,2134833,SMc04325
2011mTn5STM.3.16.E10,H3K3_10E,16,pSymA,590015,SMa1081
2011mTn5STM.3.16.F10,H3K3_10F,16,chomosome,1099071,SMc00063
2011mTn5STM.3.16.H10,H3K3_10H,16,pSymB,647989,SMb21026
2011mTn5STM.3.16.A11,H3K3_11A,16,pSymB,1343227,SMb21414
2011mTn5STM.3.16.B11,H3K3_11B,16,pSymB,1501236,SMb20699
2011mTn5STM.3.16.D11,H3K3_11D,16,chomosome,2597228,SMc01534
2011mTn5STM.3.16.E11,H3K3_11E,16,pSymA,1292489,SMa2319
2011mTn5STM.3.16.F11,H3K3_11F,16,chomosome,2562463,SMc02712
2011mTn5STM.3.16.G11,H3K3_11G,16,chomosome,2074952,SMc04249
2011mTn5STM.3.16.H11,H3K3_11H,16,pSymA,277994,SMa0513
2011mTn5STM.3.16.A12,H3K3_12A,16,chomosome,2826176,SMc02442
2011mTn5STM.3.16.B12,H3K3_12B,16,pSymB,1520474,intergenic
2011mTn5STM.3.16.C12,H3K3_12C,16,pSymA,925556,intergenic
2011mTn5STM.3.16.E12,H3K3_12E,16,pSymB,551446,SMb20525
2011mTn5STM.3.16.F12,H3K3_12F,16,chomosome,293921,intergenic
2011mTn5STM.3.16.G12,H3K3_12G,16,chomosome,615554,SMc02250
2011mTn5STM.3.16.H12,H3K3_12H,16,several,mapping,NA
2011mTn5STM.3.16.B01,H3K3_1B,16,pSymB,1433357,SMb21507
2011mTn5STM.3.16.C01,H3K3_1C,16,pSymA,773817,SMa1408
2011mTn5STM.3.16.D01,H3K3_1E,16,pSymA,1257749,SMa2245
2011mTn5STM.3.16.F01,H3K3_1F,16,pSymA,59391,intergenic
2011mTn5STM.3.16.G01,H3K3_1G,16,pSymB,536977,SMb20514
2011mTn5STM.3.16.A02,H3K3_2A,16,pSymA,1327856,SMa2355
2011mTn5STM.3.16.B02,H3K3_2B,16,chomosome,3626848,SMc04087
2011mTn5STM.3.16.C02,H3K3_2C,16,chomosome,2153948,intergenic
2011mTn5STM.3.16.D02,H3K3_2D,16,pSymB,7533,SMb20004
2011mTn5STM.3.16.F02,H3K3_2F,16,several,mapping,NA
2011mTn5STM.3.16.G02,H3K3_2G,16,chomosome,644139,SMc02273
2011mTn5STM.3.16.H02,H3K3_2H,16,pSymB,102659,SMb20094
2011mTn5STM.3.16.A03,H3K3_3A,16,pSymA,1183936,SMa2099
2011mTn5STM.3.16.B03,H3K3_3B,16,pSymA,1186427,SMa2103
2011mTn5STM.3.16.D03,H3K3_3D,16,pSymA,606368,intergenic
2011mTn5STM.3.16.E03,H3K3_3E,16,pSymB,597236,SMb20810
2011mTn5STM.3.16.F03,H3K3_3F,16,chomosome,1520721,SMc00995
2011mTn5STM.3.16.G03,H3K3_3G,16,pSymA,962973,SMa1706
2011mTn5STM.3.16.A04,H3K3_4A,16,chomosome,1980904,SMc00183
2011mTn5STM.3.16.B04,H3K3_4B,16,pSymB,551364,SMb20525
2011mTn5STM.3.16.C04,H3K3_4C,16,several,mapping,NA
2011mTn5STM.3.16.D04,H3K3_4D,16,pSymA,14027,intergenic
2011mTn5STM.3.16.F04,H3K3_4F,16,pSymB,558420,SMb20535
2011mTn5STM.3.16.H04,H3K3_4H,16,pSymB,723134,SMb21084
2011mTn5STM.3.16.A05,H3K3_5A,16,chomosome,3289955,SMc02503
2011mTn5STM.3.16.B05,H3K3_5B,16,pSymB,782598,SMb21219
2011mTn5STM.3.16.C05,H3K3_5C,16,pSymA,981336,SMa1735
2011mTn5STM.3.16.D05,H3K3_5D,16,pSymB,1581075,SMb20568
2011mTn5STM.3.16.E05,H3K3_5E,16,pSymA,779414,SMa1415
2011mTn5STM.3.16.F05,H3K3_5F,16,pSymA,629689,intergenic
2011mTn5STM.3.16.G05,H3K3_5G,16,chomosome,20288,SMc02774
2011mTn5STM.3.16.H05,H3K3_5H,16,pSymA,1128996,intergenic
2011mTn5STM.3.16.A06,H3K3_6A,16,chomosome,2562725,SMc02713
2011mTn5STM.3.16.C06,H3K3_6C,16,chomosome,733435,SMc03038
2011mTn5STM.3.16.E06,H3K3_6E,16,chomosome,1601195,SMc02109
2011mTn5STM.3.16.F06,H3K3_6F,16,pSymA,985342,SMa1741
2011mTn5STM.3.16.G06,H3K3_6G,16,pSymA,98113,intergenic
2011mTn5STM.3.16.A07,H3K3_7A,16,chomosome,3195232,SMc03134
2011mTn5STM.3.16.B07,H3K3_7B,16,pSymA,747665,SMa1363
2011mTn5STM.3.16.C07,H3K3_7C,16,chomosome,2416757,SMc01625
2011mTn5STM.3.16.F07,H3K3_7F,16,pSymB,302649,SMb20295
2011mTn5STM.3.16.G07,H3K3_7G,16,chomosome,2904033,SMc00675
2011mTn5STM.3.16.H07,H3K3_7H,16,chomosome,2965951,SMc03971
2011mTn5STM.3.16.A08,H3K3_8A,16,pSymB,65417,intergenic
2011mTn5STM.3.16.B08,H3K3_8B,16,pSymA,477788,SMa0863
2011mTn5STM.3.16.C08,H3K3_8C,16,pSymB,45868,SMb20035
2011mTn5STM.3.16.D08,H3K3_8D,16,chomosome,1026564,SMc00084
2011mTn5STM.3.16.E08,H3K3_8E,16,pSymA,553058,intergenic
2011mTn5STM.3.16.F08,H3K3_8F,16,chomosome,2131542,SMc04439
2011mTn5STM.3.16.G08,H3K3_8G,16,pSymA,1297316,SMa2327
2011mTn5STM.3.16.A09,H3K3_9A,16,pSymB,244736,SMb20240
2011mTn5STM.3.16.B09,H3K3_9B,16,chomosome,749158,SMc03054
2011mTn5STM.3.16.C09,H3K3_9C,16,chomosome,791764,intergenic
2011mTn5STM.3.16.E09,H3K3_9E,16,chomosome,2664466,SMc01942
2011mTn5STM.3.16.F09,H3K3_9F,16,several,mapping,NA
2011mTn5STM.3.16.G09,H3K3_9G,16,chomosome,2812016,intergenic
2011mTn5STM.3.16.H09,H3K3_9H,16,chomosome,52723,SMc02562
2011mTn5STM.4.16.A10,H4K4_10A,16,pSymB,1286342,SMb20880
2011mTn5STM.4.16.B10,H4K4_10B,16,chomosome,155242,SMc04120
2011mTn5STM.4.16.C10,H4K4_10C,16,pSymB,596790,SMb20810
2011mTn5STM.4.16.D10,H4K4_10D,16,chomosome,3381476,SMc03265
2011mTn5STM.4.16.E10,H4K4_10E,16,pSymB,1046562,SMb21383
2011mTn5STM.4.16.F10,H4K4_10F,16,pSymB,1411585,SMb21489
2011mTn5STM.4.16.G10,H4K4_10G,16,pSymA,919568,SMa1649
2011mTn5STM.4.16.H10,H4K4_10H,16,chomosome,2113594,SMc04295
2011mTn5STM.4.16.B11,H4K4_11B,16,pSymA,506502,intergenic
2011mTn5STM.4.16.C11,H4K4_11C,16,pSymB,1327318,SMb20920
2011mTn5STM.4.16.D11,H4K4_11D,16,pSymA,196361,SMa0364
2011mTn5STM.4.16.F11,H4K4_11F,16,pSymB,381984,SMb20369
2011mTn5STM.4.16.G11,H4K4_11G,16,pSymB,1647579,SMb20626
2011mTn5STM.4.16.H11,H4K4_11H,16,chomosome,826009,SMc00807
2011mTn5STM.4.16.A12,H4K4_12A,16,chomosome,1603141,SMc02108
2011mTn5STM.4.16.C12,H4K4_12C,16,pSymA,943077,SMa1678
2011mTn5STM.4.16.D12,H4K4_12D,16,chomosome,664531,intergenic
2011mTn5STM.4.16.E12,H4K4_12E,16,pSymA,724420,intergenic
2011mTn5STM.4.16.F12,H4K4_12F,16,pSymA,308043,SMa0579
2011mTn5STM.4.16.H12,H4K4_12H,16,chomosome,3429186,SMc03763
2011mTn5STM.4.16.A01,H4K4_1A,16,pSymA,278842,SMa0514
2011mTn5STM.4.16.B01,H4K4_1B,16,chomosome,2060410,SMc04233
2011mTn5STM.4.16.C01,H4K4_1C,16,pSymB,1384478,SMb21458
2011mTn5STM.4.16.D01,H4K4_1D,16,pSymB,4766,SMb21655
2011mTn5STM.4.16.E01,H4K4_1E,16,chomosome,3364340,intergenic
2011mTn5STM.4.16.F01,H4K4_1F,16,pSymA,781243,SMa1417
2011mTn5STM.4.16.G01,H4K4_1G,16,pSymB,1363233,SMb21433
2011mTn5STM.4.16.H01,H4K4_1H,16,pSymA,1115404,SMa1961
2011mTn5STM.4.16.A02,H4K4_2A/H4K4_5C ,16,chomosome,849722,SMc00828
2011mTn5STM.4.16.B02,H4K4_2B,16,chomosome,520410,intergenic
2011mTn5STM.4.16.C02,H4K4_2C,16,pSymA,721100,SMa1322
2011mTn5STM.4.16.D02,H4K4_2D,16,chomosome,1751302,SMc01182
2011mTn5STM.4.16.E02,H4K4_2E,16,chomosome,2853034,SMc00727
2011mTn5STM.4.16.F02,H4K4_2F,16,chomosome,3221074,SMc03116
2011mTn5STM.4.16.G02,H4K4_2G,16,chomosome,3458473,SMc03791
2011mTn5STM.4.16.H02,H4K4_2H,16,pSymB,513371,SMb20495
2011mTn5STM.4.16.A03,H4K4_3A,16,pSymA,603619,intergenic
2011mTn5STM.4.16.C03,H4K4_3C,16,chomosome,2514812,SMc01571
2011mTn5STM.4.16.D03,H4K4_3D,16,chomosome,445655,SMc01110
2011mTn5STM.4.16.F03,H4K4_3F,16,pSymA,640082,SMa1166
2011mTn5STM.4.16.G03,H4K4_3G,16,chomosome,638047,SMc02270
2011mTn5STM.4.16.A04,H4K4_4A,16,chomosome,193922,SMc02844
2011mTn5STM.4.16.B04,H4K4_4B,16,chomosome,2341654,SMc01869
2011mTn5STM.4.16.C04,H4K4_4C,16,pSymB,914328,SMb21167
2011mTn5STM.4.16.D04,H4K4_4D,16,pSymB,1538764,SMb20749
2011mTn5STM.4.16.F04,H4K4_4F,16,pSymB,210481,SMb20201
2011mTn5STM.4.16.G04,H4K4_4G,16,pSymB,1366538,SMb21436
2011mTn5STM.4.16.H04,H4K4_4H,16,chomosome,1019830,SMc00024
2011mTn5STM.4.16.A05,H4K4_5A,16,chomosome,755889,intergenic
2011mTn5STM.4.16.D05,H4K4_5D,16,pSymA,144843,SMa0257
2011mTn5STM.4.16.E05,H4K4_5E,16,pSymB,548813,intergenic
2011mTn5STM.4.16.F05,H4K4_5F,16,chomosome,415270,intergenic
2011mTn5STM.4.16.G05,H4K4_5G,16,chomosome,3151359,SMc03186
2011mTn5STM.4.16.H05,H4K4_5H,16,chomosome,2179769,intergenic
2011mTn5STM.4.16.A06,H4K4_6A,16,pSymB,476645,SMb20464
2011mTn5STM.4.16.D06,H4K4_6D,16,pSymB,1486841,SMb20684
2011mTn5STM.4.16.E06,H4K4_6E,16,pSymA,819038,SMa1485
2011mTn5STM.4.16.F06,H4K4_6F,16,pSymA,1070179,SMa1884
2011mTn5STM.4.16.G06,H4K4_6G,16,pSymA,868573,SMa1568
2011mTn5STM.4.16.H06,H4K4_6H,16,pSymB,663729,intergenic
2011mTn5STM.4.16.A07,H4K4_7A,16,pSymA,975361,SMa1727
2011mTn5STM.4.16.B07,H4K4_7B,16,pSymA,45440,SMa0085
2011mTn5STM.4.16.D07,H4K4_7D,16,chomosome,2750321,SMc02332
2011mTn5STM.4.16.F07,H4K4_7F,16,pSymA,555795,SMa1002
2011mTn5STM.4.16.G07,H4K4_7G,16,chomosome,150007,SMc04126
2011mTn5STM.4.16.A08,H4K4_8A,16,chomosome,1334143,intergenic
2011mTn5STM.4.16.B08,H4K4_8B,16,chomosome,835577,SMc00814
2011mTn5STM.4.16.C08,H4K4_8C,16,chomosome,245941,SMc02890
2011mTn5STM.4.16.D08,H4K4_8D,16,pSymB,439229,SMb20424
2011mTn5STM.4.16.E08,H4K4_8E,16,chomosome,2770342,SMc02347
2011mTn5STM.4.16.F08,H4K4_8F,16,chomosome,3561592,SMc03893
2011mTn5STM.4.16.A09,H4K4_9A,16,pSymA,942544,SMa1677
2011mTn5STM.4.16.B09,H4K4_9B,16,chomosome,2208727,SMc04287
2011mTn5STM.4.16.C09,H4K4_9C,16,pSymB,1109377,SMb21570
2011mTn5STM.4.16.D09,H4K4_9D,16,pSymA,638474,SMa1163
2011mTn5STM.4.16.E09,H4K4_9E,16,chomosome,3500219,SMc03833
2011mTn5STM.4.16.F09,H4K4_9F,16,chomosome,1757133,SMc01173
2011mTn5STM.4.16.H09,H4K4_9H,16,pSymB,1009981,SMb21344
2011mTn5STM.5.16.B01,H5K5_1B,16,pSymB,1367853,SMb21437
2011mTn5STM.5.16.C01,H5K5_1C,16,chomosome,2270273,SMc01425
2011mTn5STM.5.16.D01,H5K5_1D,16,chomosome,443086,SMc01112
2011mTn5STM.5.16.E01,H5K5_1E,16,chomosome,1493800,SMc01282
2011mTn5STM.5.16.F01,H5K5_1F,16,pSymA,1076472,SMa1893
2011mTn5STM.5.16.G01,H5K5_1G,16,pSymB,838690,SMb21265
2011mTn5STM.5.16.A02,H5K5_2A,16,pSymB,700599,SMb21066
2011mTn5STM.5.16.B02,H5K5_2B,16,chomosome,2376486,SMc02819
2011mTn5STM.5.16.C02,H5K5_2C,16,pSymB,605331,SMb20816
2011mTn5STM.5.16.E02,H5K5_2E,16,pSymA,961173,SMa1704
2011mTn5STM.5.16.F02,H5K5_2F,16,chomosome,489884,SMc01715
2011mTn5STM.5.16.H02,H5K5_2H,16,chomosome,2613646,SMc01518
2011mTn5STM.5.16.A03,H5K5_3A,16,pSymB,1476978,SMb20674
2011mTn5STM.5.16.B03,H5K5_3B,16,chomosome,1096034,SMc00060
2011mTn5STM.5.16.C03,H5K5_3C,16,chomosome,2487321,SMc01548
2011mTn5STM.5.16.D03,H5K5_3D,16,pSymB,1627235,SMb20611
2011mTn5STM.5.16.E03,H5K5_3E,16,chomosome,366207,SMc00416
2011mTn5STM.5.16.G03,H5K5_3G,16,chomosome,139446,SMc04133
2011mTn5STM.5.16.C04,H5K5_4C,16,chomosome,1811307,SMc00243
2011mTn5STM.5.16.H04,H5K5_4H,16,pSymB,82602,SMb20073
2011mTn5STM.1.17.A10,H1K1_10A,17,pSymB,786328,SMb21222
2011mTn5STM.1.17.B10,H1K1_10B,17,pSymA,1347970,SMa2385
2011mTn5STM.1.17.D10,H1K1_10D,17,pSymB,1122695,SMb21583
2011mTn5STM.1.17.E10,H1K1_10E,17,chromosome,3189376,SMc03141
2011mTn5STM.1.17.F10,H1K1_10F,17,chromosome,2624331,intergenic
2011mTn5STM.1.17.H10,H1K1_10H,17,pSymB,1469568,SMb20668
2011mTn5STM.1.17.A11,H1K1_11A,17,chromosome,2563598,SMc02714
2011mTn5STM.1.17.B11,H1K1_11B,17,pSymB,1360721,SMb21430
2011mTn5STM.1.17.C11,H1K1_11C,17,chromosome,799948,SMc00779
2011mTn5STM.1.17.D11,H1K1_11D,17,chromosome,1057221,SMc00098
2011mTn5STM.1.17.F11,H1K1_11F,17,pSymB,817072,SMb21248
2011mTn5STM.1.17.G11,H1K1_11G,17,pSymB,582882,intergenic
2011mTn5STM.1.17.A12,H1K1_12A,17,chromosome,1626904,SMc02085
2011mTn5STM.1.17.C12,H1K1_12C,17,chromosome,1183617,SMc02636
2011mTn5STM.1.17.D12,H1K1_12D,17,pSymB,581190,SMb20556
2011mTn5STM.1.17.E12,H1K1_12E,17,chromosome,2876079,SMc00703
2011mTn5STM.1.17.F12,H1K1_12F,17,chromosome,643684,SMc02273
2011mTn5STM.1.17.H12,H1K1_12H,17,pSymA,307291,SMa0576
2011mTn5STM.1.17.A01,H1K1_1A,17,chromosome,1207073,SMc02555
2011mTn5STM.1.17.B01,H1K1_1B,17,chromosome,555981,SMc02153
2011mTn5STM.1.17.C01,H1K1_1C,17,pSymB,300087,SMb20292
2011mTn5STM.1.17.D01,H1K1_1D,17,pSymA,936866,SMa1670
2011mTn5STM.1.17.E01,H1K1_1E,17,pSymB,1353142,SMb21422
2011mTn5STM.1.17.F01,H1K1_1F,17,pSymB,15097,SMb20010
2011mTn5STM.1.17.G01,H1K1_1G,17,chromosome,3393918,SMc03278
2011mTn5STM.1.17.C02,H1K1_2C,17,chromosome,695381,SMc02324
2011mTn5STM.1.17.D02,H1K1_2D,17,chromosome,669489,SMc02296
2011mTn5STM.1.17.E02,H1K1_2E,17,pSymB,571790,intergenic
2011mTn5STM.1.17.F02,H1K1_2F,17,pSymA,1100592,SMa1937
2011mTn5STM.1.17.G02,H1K1_2G,17,pSymB,1057776,SMb21531
2011mTn5STM.1.17.H02,H1K1_2H,17,pSymB,307911,SMb20300
2011mTn5STM.1.17.B03,H1K1_3B,17,chromosome,2741077,SMc02034
2011mTn5STM.1.17.C03,H1K1_3C,17,pSymA,302297,SMa0570
2011mTn5STM.1.17.E03,H1K1_3E,17,pSymB,1630084,SMb20613
2011mTn5STM.1.17.G03,H1K1_3G,17,chromosome,790446,SMc00774
2011mTn5STM.1.17.H03,H1K1_3H,17,chromosome,492189,SMc01712
2011mTn5STM.1.17.A04,H1K1_4A,17,pSymB,18341,SMb20012
2011mTn5STM.1.17.B04,H1K1_4B,17,pSymA,998083,SMa1755
2011mTn5STM.1.17.C04,H1K1_4C,17,chromosome,1258156,intergenic
2011mTn5STM.1.17.D04,H1K1_4D,17,pSymB,102085,SMb20094
2011mTn5STM.1.17.E04,H1K1_4E,17,chromosome,1144489,SMc02391
2011mTn5STM.1.17.F04,H1K1_4F,17,pSymB,860143,SMb21284
2011mTn5STM.1.17.G04,H1K1_4G,17,pSymB,1580074,SMb20787
2011mTn5STM.1.17.H04,H1K1_4H,17,pSymA,1335321,SMa2365
2011mTn5STM.1.17.A05,H1K1_5A,17,chromosome,215158,SMc02861
2011mTn5STM.1.17.B05,H1K1_5B,17,chromosome,3576461,SMc04382
2011mTn5STM.1.17.C05,H1K1_5C,17,chromosome,1121770,SMc02370
2011mTn5STM.1.17.D05,H1K1_5D,17,chromosome,163597,SMc04111
2011mTn5STM.1.17.E05,H1K1_5E,17,chromosome,1257422,SMc00585
2011mTn5STM.1.17.F05,H1K1_5F,17,chromosome,2124465,SMc04307
2011mTn5STM.1.17.G05,H1K1_5G,17,pSymB,683033,SMb21050
2011mTn5STM.1.17.A06,H1K1_6A,17,pSymA,1444024,SMb21519
2011mTn5STM.1.17.B06,H1K1_6B,17,chromosome,3418970,SMc05018
2011mTn5STM.1.17.C06,H1K1_6C,17,chromosome,3299772,SMc02494
2011mTn5STM.1.17.E06,H1K1_6E,17,pSymB,206121,SMb20198
2011mTn5STM.1.17.H06,H1K1_6H,17,pSymB,1063311,SMb21535
2011mTn5STM.1.17.B07,H1K1_7B,17,chromosome,600855,SMc02237
2011mTn5STM.1.17.C07,H1K1_7C,17,pSymB,1089068,intergenic
2011mTn5STM.1.17.D07,H1K1_7D,17,pSymA,1203795,SMa2129
2011mTn5STM.1.17.E07,H1K1_7E,17,chromosome,524819,SMc02171
2011mTn5STM.1.17.G07,H1K1_7G,17,pSymA,813584,SMa1478
2011mTn5STM.1.17.H07,H1K1_7H,17,chromosome,3058281,SMc04055
2011mTn5STM.1.17.A08,H1K1_8A,17,chromosome,1604835,SMc02105
2011mTn5STM.1.17.C08,H1K1_8C,17,chromosome,1045473,SMc00032
2011mTn5STM.1.17.D08,H1K1_8D,17,pSymB,471074,SMb20458
2011mTn5STM.1.17.E08,H1K1_8E,17,pSymA,21147,intergenic
2011mTn5STM.1.17.G08,H1K1_8G,17,pSymA,995894,SMa1753
2011mTn5STM.1.17.H08,H1K1_8H,17,chromosome,508113,intergenic
2011mTn5STM.1.17.A09,H1K1_9A,17,pSymB,821106,SMb21251
2011mTn5STM.1.17.B09,H1K1_9B,17,chromosome,2083909,SMc04255
2011mTn5STM.1.17.C09,H1K1_9C,17,pSymA,620289,SMa1136
2011mTn5STM.1.17.D09,H1K1_9D,17,pSymB,438094,SMb20423
2011mTn5STM.1.17.E09,H1K1_9E,17,chromosome,1928924,SMc00534
2011mTn5STM.1.17.F09,H1K1_9F,17,chromosome,1504041,SMc01270
2011mTn5STM.2.17.A10,H2K2_10A,17,pSymA,1280807,SMa2299
2011mTn5STM.2.17.B10,H2K2_10B,17,pSymA,150082,SMa0265
2011mTn5STM.2.17.C10,H2K2_10C,17,chromosome,2755935,SMc02336
2011mTn5STM.2.17.D10,H2K2_10D,17,chromosome,3103204,intergenic
2011mTn5STM.2.17.E10,H2K2_10E,17,pSymB,1398249,intergenic
2011mTn5STM.2.17.F10,H2K2_10F,17,chromosome,1456258,SMc01327
2011mTn5STM.2.17.G10,H2K2_10G,17,chromosome,637483,SMc02270
2011mTn5STM.2.17.H10,H2K2_10H,17,chromosome,2711007,intergenic
2011mTn5STM.2.17.A11,H2K2_11A,17,chromosome,1806993,SMc00240
2011mTn5STM.2.17.C11,H2K2_11C,17,chromosome,3612556,SMc04405
2011mTn5STM.2.17.D11,H2K2_11D,17,chromosome,1751217,SMc01182
2011mTn5STM.2.17.F11,H2K2_11F,17,chromosome,3241448,SMc03102
2011mTn5STM.2.17.G11,H2K2_11G,17,pSymB,1377245,SMb21447
